ï»¿web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554326248-718,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@realcpaz,Christian Paz,"Thanks Gov @GavinNewsom for the great conversation about the important education issues of the day: 
#EarlyLearning
#PreK4All
#AfterschoolPrograms
#K12Funding
#HigherEducation
#CollegeAffordability 
#AdmissionsScandal
#K2CSavingsAccounts
Letâ€™s focus on the future, our kids.pic.twitter.com/tne0LNLj8g",6,11,47,1.55E+12,3/26/2019 18:26,/realcpaz/status/1107351419743596544
1554326248-862,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@tarynhillin,Taryn Hillin,"Dr Dre says daughter got into USC â€˜all on her ownâ€™ â€“ then fans point out $70m donation

https://compliancex.com/dr-dre-says-daughter-got-into-usc-all-on-her-own-then-fans-point-out-70m-donation/Â â€_

#Compliance #collegescam #DrDre #collegeadmissionsscandal #CollegeCheatingScandal #Scam #Donation #USC #Art #Technology #Business #Bribery #Wealth #Beatsbydre #applepic.twitter.com/1aytKA3LEW",0,1,3,1.55E+12,3/26/2019 19:00,/tarynhillin/status/1105933122946752512
1554326248-1039,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TheJuliaBeck,Julia Beck,Becky was grooming the twins for 'athletics' very early on in this board game. #collegeadmissionsscandal #CollegeAdmissionspic.twitter.com/90aWv1frIJ,0,0,0,1.55E+12,3/26/2019 19:37,/TheJuliaBeck/status/1105576729891033095
1554326248-545,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Brightly50,Formerly Brightly5,.@ChrisJonesTrib @theaterloop spring picks inc @TheaterWit #Admissions #collegeadmissionsscandal #rippedfromtheheadlines & @Paramount #AugustRush #bevy of #Broadway #artists https://bit.ly/2OtE0MEÂ pic.twitter.com/07QncSZq9o,0,0,1,1.55E+12,3/26/2019 21:05,/Brightly50/status/1110200989955645441
1554326248-882,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DontSayPaulDave,DontSaywithPaulnDave,"Massimo Giulianiâ€™s house on 2nd hole, Bel Air Country Club.  Despite the scandal, he remains a member.  He paid 500,000 to get his kid into USC as a â€œrower.â€ù The USC flag he used to fly is gone #collegeadmissionsscandal pic.twitter.com/8Jggmy5XN1",0,5,8,1.55E+12,3/26/2019 22:42,/DontSayPaulDave/status/1105882455708393472
1554326248-707,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Kellie_Pryor,Kellie Pryor,#CollegeAdmissionsScandal has reignited debate over admission policies. Weâ€™re continuing to look back in #thehistorymakers #archives for stories of black activism and excellence in the #ivyleague:pic.twitter.com/XO2Z13Y5e5,1,4,9,1.55E+12,3/27/2019 6:35,/Kellie_Pryor/status/1107589906786746369
1554326248-648,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@JayKellyPR,Jay Kelly PR,Have you read the new article from Brandon Essig and Brian Kappel in @Law360? They write about the recent Operation #VarsityBlues admissions scandal and potential implications for colleges and universities. http://bit.ly/2W8NTSHÂ   #AdmissionsScandal pic.twitter.com/7R6LGjcEPq,0,0,0,1.55E+12,3/27/2019 6:38,/JayKellyPR/status/1110754567187095552
1554326248-947,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@RussContreras,Russell Contreras,It's time to end guaranteed student loans and time to make them dismissible in bankruptcy again. Then watch tuition drop! #collegescam #admissionsscandal,0,1,5,1.55E+12,3/27/2019 6:49,/RussContreras/status/1105695872417882113
1554326248-1065,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@AdrienneLaw,Adrienne Lawrence,Rankings like @usnews reward institutions focusing on metrics that are completely contrary to what the future of America needs. @BBurnsEDU @michaelcrow @saragoldrickrab @UIAinnovation @ASU @UMBC @hope4college @kresgedu @gatesfoundation #RealCollege #VarsityBlues #AdmissionsScam pic.twitter.com/2XwxSTpA27,0,23,37,1.55E+12,3/27/2019 7:43,/AdrienneLaw/status/1105519713994465280
1554326248-997,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@bored_in_jersey,Middle Aged Gambino,"In their frenzy to get their children into the â€œbestâ€ù schools, these indicted parents paid with their souls, and perhaps their freedom: https://wbur.fm/2HwgfT1Â   #CollegeAdmissionScandal #CollegeAdmissions",1,3,4,1.55E+12,3/27/2019 8:05,/bored_in_jersey/status/1105628914892845056
1554326248-861,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@wolfejosh,Josh Wolfe,"Check out https://LegitAdmit.comÂ . Theyâ€™re selling shirts that celebrate real, honest college acceptance. This is a great way to tell your child how proud you are. Check it out! #LegitAdmit #CollegeAdmissionScandal #CollegeAcceptance #IGotInpic.twitter.com/gnJv0Yr5oP",0,0,0,1.55E+12,3/27/2019 8:28,/wolfejosh/status/1105936823111639040
1554326248-728,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@MADmagazine,MAD Magazine,"Let us be careful before we judge everyone allegedly involved in the scandal.  Time will tell how deep this goes. #wednesdaythoughts #CollegeAdmissionScandal 
http://samanthaharrison2016.com/leading-questions-amid-the-nations-largest-college-admission-scandal/Â â€_",0,0,0,1.55E+12,3/27/2019 8:29,/MADmagazine/status/1106963340419489792
1554326248-639,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@AmandaMacTV,Amanda Macolino,"With all the talk about #highereducation and the #admissionsscandal, we thought we'd offer a few more weeks for people to apply to our #scholarship! https://www.instagram.com/an_education_abroad/p/BvhMZ69p3We/Â â€_pic.twitter.com/wiybNl0Vcy",0,0,0,1.55E+12,3/27/2019 9:58,/AmandaMacTV/status/1110296690471297024
1554326248-1009,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@AshlieSanDiego,Ashlie Rodriguez,"Higher Ed: Admissions Scandal Wake Up Call
https://www.whitecollarbriefly.com/2019/03/25/higher-ed-admissions-scandal-wake-up-call/Â â€_
#AdmissionsScandal pic.twitter.com/v5X5zz23oG",0,0,0,1.55E+12,3/27/2019 10:39,/AshlieSanDiego/status/1105616529612201985
1554326248-858,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@chilloutduck,A Chill Duck,"In light of the recent college admissions scandal, this article brings up some interesting thoughts on ""snowplow parents"" - and how not to be one. #collegeadmissionsscandal #snowplowparents #helicopterparents #raisingkids #itsnoteasy
https://buff.ly/2W6a7VEÂ pic.twitter.com/ra8eGUCrQ8",0,0,1,1.55E+12,3/27/2019 12:06,/chilloutduck/status/1105944137260425217
1554326248-724,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@JNelsonLDF,Janai Nelson,"If the #CollegeAdmissionScandal shocked you, you should see the actual legal ways the wealthy & privileged use to gain an #admissions advantage. https://buff.ly/2HQzdnAÂ pic.twitter.com/AR9vaMGj1p",0,0,0,1.55E+12,3/27/2019 12:07,/JNelsonLDF/status/1107009343814291456
1554326248-822,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ElenaHung202,Elena Hung,The U.S. Department of Education has launched a preliminary investigation into whether #Stanford and seven other universities were lax in complying with financial-aid laws as a result of the #CollegeAdmissionsScam. https://bit.ly/2UdwACDÂ pic.twitter.com/jK8oIba7ts,1,1,0,1.55E+12,3/27/2019 13:00,/ElenaHung202/status/1106057751166361600
1554326248-890,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Imani_Barbarin,Crutches&SpiceÂ â™¿ï¸è,"Yale University Canceled Student Admissions Related To Scandal And Sues All Staff Members Connected With It #Yale #AdmissionsScam #highered

More https://typicalstudent.org/hot/news/yale-canceled-student-admissions-related-to-scandalÂ â€_pic.twitter.com/8GgOLKDQ3d",0,0,0,1.55E+12,3/27/2019 13:00,/Imani_Barbarin/status/1105861915677519874
1554326248-625,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SHOTheChi,The Chi on Showtime,"In light of the recent #collegeadmissionsscandal, schools should consider several trends, including student anxiety and mental health struggles, accommodations for standardized testing, and the college counseling process. Learn more in Washington Watch. https://bit.ly/2YwlLuDÂ pic.twitter.com/YxUfyTD8Lc",0,2,6,1.55E+12,3/27/2019 14:07,/SHOTheChi/status/1113500861605588993
1554326248-781,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@LionelMedia,LionelÂ _Ÿ‡º_Ÿ‡¸,"#InSchoolTheyNeverTaught rich kids how to write college essays. 

 #Marypoppins shares here thoughts on the #collegeadmissionsscandal

If you're going to hire a #ghostwriter make it a good one!!

#CollegeCheatingScandal
#lorilaughlin #oliviajade #FelicityHuffman #springbreak2019pic.twitter.com/Mjmpun2OX7",0,0,6,1.55E+12,3/27/2019 14:53,/LionelMedia/status/1106301867276017664
1554326248-1044,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SoSofieFatale,Michelle,"If I register to vote, will you get me out of jail like you did with #JussieSmolettHoax ?  #collegescam @TheDemocrats claim to be for the everyday working class folks; the oppressed & ignored. But you enjoy practicing nepotism & living the 1% that you supposedly disdained & abhor",2,5,61,1.55E+12,3/27/2019 15:02,/SoSofieFatale/status/1105571290675638273
1554326248-908,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@moh_choudhury,Mohammed Choudhury,"Haven't spent a minute in college.. After high school I went to a small firm specializing in Information Technology training (spent 4-6k), now I'm making more than most people with an MBA. Good luck with your $200,000 school loans, suckers.

#collegescam",1,0,4,1.55E+12,3/27/2019 15:45,/moh_choudhury/status/1105828020881895431
1554326248-1073,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@mamabythebay,Kim Simon,NEW CLASS ACTIONS BLOG POST by Steve Larson: A group of parents and current university students filed a proposed class action lawsuit in ... click to read more: https://bit.ly/2UeiUY1Â  #stollberne #classactionsblog #CollegeAdmissionScandal pic.twitter.com/0oLupkZqfD,0,0,1,1.55E+12,3/27/2019 15:54,/mamabythebay/status/1105507294966476800
1554326248-599,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@globalhiphopday,GlobalHipHopDay.com,"#FairnessVSDominance
#blackauthority
#drdre
#garyowen
#trickbaby
#loriloughlin
#felicityhuffman
#collegeadmissionscandal
#melanin

&
earings by
http://Breuckleen.comÂ 

http://bit.ly/breuckyoutubeÂ 
http://bit.ly/breucktwitterÂ 
http://bit.ly/breuckfbÂ  

https://youtu.be/R_FCiPdAP1QÂ pic.twitter.com/yr1bERH7ix",0,0,1,1.55E+12,3/27/2019 18:45,/globalhiphopday/status/1110345854777548801
1554326248-892,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SRuhle,Stephanie Ruhle,Tryinâ€™ to get my boys into college next fall! -Adam #collegescam #CatsOfTwitter #lovemycats #Scholarshippic.twitter.com/bC2INqNyi5,0,2,3,1.55E+12,3/27/2019 19:14,/SRuhle/status/1105860876299616256
1554326248-650,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@speedforce131_,Navi Vong,We had to get in on #meritonly  #collegescam pic.twitter.com/3zKNnsC2Ke,0,0,4,1.55E+12,3/27/2019 20:00,/speedforce131_/status/1110665228100878341
1554326248-955,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@spamfriedrice,OiYan Poon,"#loriloughlin
#felicityhuffman
#collegeadmissionscandal
#melanin
#MossimoGiannulli
#oliviajade

&
earings by
http://Breuckleen.comÂ 

http://bit.ly/breuckigÂ 
http://bit.ly/breuckfbÂ 
 

https://youtu.be/NcfmyBrt0-wÂ pic.twitter.com/RFTEaMxRGH",0,0,1,1.55E+12,3/28/2019 3:06,/spamfriedrice/status/1105681765862072320
1554326248-572,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@robinedavis,Rob Davis,Hello an honest and loyal sugar baby needed retweet and chat with me to get $1000 #SugarDaddy #CollegeAdmissionScandal #sugarbabywanted #sugarbabyneeded #sugardaddyneeded #sugardaddytwitter #sugarpic.twitter.com/RGJ9l012pA,0,0,2,1.55E+12,3/28/2019 3:48,/robinedavis/status/1111813445802852352
1554326248-918,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DrJasonJohnson,Jason Johnson,This former black soccer coach from Yale is about to become the face of the #admissionsscandal. MLK spinning in his grave. The love of money is the root of all kinds of evil..... pic.twitter.com/cMHQk8wg0k,1,0,4,1.55E+12,3/28/2019 5:22,/DrJasonJohnson/status/1105820347524411392
1554326248-975,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@KPIXtv,KPIX 5,The actions of the #collegeadmissionsscandal parents could foster #ImpostorSyndrome in their children. @DrSanDiego @AimeeFuller @AmericaTrendsTV #badparentingpic.twitter.com/EATGDoFx29,0,4,4,1.55E+12,3/28/2019 8:00,/KPIXtv/status/1105658210642522112
1554326248-735,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@HoffmanHopes,Sez Me,"In light of the #CollegeAdmissionsScandal, @AsmKevinMcCarty & I, along with Asms @Evan_Low, @QuirkSilva65th & @TashaBoerner, will announce reforms to the college admissions process today at 10:30 am. We must ensure fairness & equity. You can watch here: https://m.facebook.com/AsmKevinMcCarty/Â â€_pic.twitter.com/w3dLdxNcxk",2,0,5,1.55E+12,3/28/2019 8:06,/HoffmanHopes/status/1106768520103321600
1554326248-691,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@GoldieStandard,Goldie Blumenstyk,former Yale coach Rudy Meredith inside federal court today. He is about to plead guilty to taking bribes. #CollegeAdmissionScandal pic.twitter.com/7H44hWGcEx,0,0,1,1.55E+12,3/28/2019 9:37,/GoldieStandard/status/1108091202728087553
1554326248-732,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@chalsuccess,Challenge Success,Unveiling a bill package aimed at reforming the college admissions process #CollegeAdmissionScandal pic.twitter.com/Wi3jWgP5mk,1,1,12,1.55E+12,3/28/2019 10:40,/chalsuccess/status/1106909785088245760
1554326248-885,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@MadMenQTs,Mad Men Bon Mots,"In our #FundingGaps report we found that nationally, districts serving the most students of color receive about $1,800 (13%) less per student than districts serving the fewest. http://edtru.st/FundingGaps2018Â  #FundingGaps  #CollegeAdmissionScandal #HigherEdpic.twitter.com/ZpzuaUIu9l",0,1,1,1.55E+12,3/28/2019 10:45,/MadMenQTs/status/1105871793003393026
1554326248-547,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@amwilborn,A.M. Wilborn,"Universities & Parents Face Civil Suits as College Admissions Scandal Continues to Unfold
â€”
Read this week's #LegalPulse to learn about the civil suits that are arising out of the high-profile #CollegeAdmissionsScandal.
â€”
http://lawreview.syr.edu/universities-parents-face-civil-suits-as-college-admissions-scandal-continues-to-unfold/Â â€_pic.twitter.com/KT5OUy0mdD",0,1,1,1.55E+12,3/28/2019 11:01,/amwilborn/status/1112857463437623296
1554326248-834,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@MShiningElk,Michelle Shining Elk (Untamed) #MMIW #ICWA,Scott Page's article in the Washington Post talks about the real college admissions scandal - how wealth tilts the playing field. https://www.washingtonpost.com/politics/2019/03/21/real-college-admissions-scandal-isnt-bribes-cheating-its-how-wealth-tilts-playing-field/?fbclid=IwAR3xXXblfhSj5BBZ-INJCjY7d4hhqxkua_5aOAW5WFogaSBvTmj_WGge5JI&noredirect=on&utm_term=.a8cfd05df693Â â€_ #collegeadmissions #wealthandcollegeadmissions #CollegeAdmissionScandal pic.twitter.com/vzvUXFDdjI,0,0,3,1.55E+12,3/28/2019 11:04,/MShiningElk/status/1106003489941946368
